artistID	text
11347	central asia,dance,ethnic,ethnic pop,ethno,etno,etno-pop,female,female vocalists,folk,folk pop,pop-folk,turk,turkce,turkic world,turkish,turkish pop,world,world music,world pop
11348	central asia,central asian,kyrgyz,kyrgyz pop,kyrgyzstan,male,male vocalists,pop,turk
11349	asian,classical,folk,instrumental,kazakistan,rock,turk dunyasi,turkic world,turkish,world
11350	asian,central asia,central asian,dance,etno,etno-pop,kyrgyz,kyrgyz pop,kyrgyzstan,male,male vocalist,pop,rnb,turk,turkic,turkic world,world pop
11352	10s,ambient,american,avant-garde,best song ever,chill witch,chillout,cult,deconstruction,deep,deep-electro,downtempo,drag,electro,electronic,electronica,experimental,frauen und technik,ghost drone,hip-hop,idm,indie,lo-fi,neo-electro,neo-pop,new electro,new wave,post electroclash,post-electroclash,shoegaze,synthpop,witch chill,witch house,witch-clash
11353	electronic,instrumental,psychedelic
11354	bass,dubstep,electronic,tron
11361	underground hip-hop
11371	chillout,downtempo,instrumental hip-hop,trip-hop
11372	american black metal,avantgarde black metal,black metal,epic,thrash metal
11377	drum and bass,liquid funk
11378	acid jazz,chillout,downtempo,electronic,instrumental hip-hop,jazz,trip-hop
11386	d-block
11387	00s,90s,east coast rap,mariah carey
11388	lovely,phat
11391	good shit,hip-hop,nice,rap,urban
11393	acoustic,alternative,indie
11395	favorite,hip hop,hip-hop,jams,r and b,rap,rnb,smooth
11396	acoustic,emo,rafa
11397	80s,alternative,english,part of my whole life,post-punk
11398	mpb,musica popular brasileira
11399	arkadi,folk,psychedelic
11401	hip-hop,rap
11402	pop,rap
11405	pop
11412	all the best,best songs of the 00s,indie,indie rock,seen live,singer-songwriter
11413	complete sentences,fashionably punctuated band,long island,seen live
11416	acoustic,alternative rock,american,dream pop,favorites,female vocalists,folk,folk rock,indie,indie folk,indie pop,mellow,pop,singer-songwriter
11417	folk
11420	quiet walk,sadness,smooth night driving,softspoken
11421	favorites,indie pop,playlist,rockville ca,whimsical
11423	buy this,driving victory,indie,indie rock,nostalgia,smooth night driving,wake up,whimsical
11424	dark prog,dramatic,pre-punk,progressive,raw,singer songwriter,underground
11425	canterbury scene,progressive,progressive rock
11426	brazilian,experimental,for work,psychedelic,psychedelic rock
11427	clasica,classic,classical,contemporary classical
11428	progressive rock
11429	psychedelic,psychedelic rock
11431	guitar
11432	brasil,percussion
11434	brasil,classic rock,experimental,psychedelic,rock,singer-songwriter
11435	psychedelic
11438	celtic,folk,irish,rock,traditional,traditional irish
11439	anti-witch house,art rock,avant-garde,flute,in the witch house family,old england,prog folk,progressive,progressive rock,renaissance
11441	70s,brasil,mpb
11442	amazing,folk,folk-rock,humour,lesbians,not-emo,rock,songs that make me want to make love,wicked not well known bands :d
11445	brazilian
11450	better than beatles,rei do universo
11451	latin pop,love,pop,portugues,singer-songwriter,teen
11452	awesome,dance,soundtrack
11455	acoustic,chill zone,italian,pop,rock,soft rock
11456	alternative,brazilian,indie
11460	brazilian rock,garage rock,indie rock,stone rock
11461	indie,indie pop
11462	emo
11463	american,indie rock,lo-fi,noise,noise pop,noise rock,rock,seen live,usa
11464	avant-garde,best song ever,check,experimental,girlamazing,my angular favourites,new weird america,noise,post-rock,seen live,synth-pop,the best songs of the world
11465	dream pop,dreamy,feel good music,indie pop,lo-fi
11466	electro,electronic
11467	electronica,indie
11470	adoracao,diego,gospel,jesus,worship
11472	brazilian,dance,funk,gospel,pop punk
11473	00s,brasil,male vocalists,pop,rock
11475	art rock,coisa de deus,epic,indie,instrumental,post modern,post-rock
11476	21st century,abstract,avant-garde,coisa de deus,dark,dark ambient,electronica,epic,home listening,idm,jazz,listen with headphones,minimal,post modern
11477	80s,acid jazz,check,coisa de deus,contemporary jazz,electronic,free jazz,funk,fusion,groove,instrumental hip hop,jazz,jazz fusion,piano,soundtrack,top100,tron
11479	abstract,avant-garde,i am a party girl here is my soundtrack,iron jesus,post modern
11480	classical,composer,contemporary classical,instrumental,listened more than 10 times in a row,piano,russian
11481	indie
11482	favorite,instrumental,jazz,nu-jazz,piano,post-rock
11483	check,post rock,post-rock
11484	bossa nova,brasil,brazilian,indie,mpb,post modern,singer-songwriter,world
11485	bad day,tara
11486	favorites,female vocalists,halloween,jazz,piano,singer-songwriter
11487	1964,1965,1966,60s,female vocalists,pop
11488	indie,pop
11489	00s,90s,alternative,best song ever,italian rock,male vocalist,male vocalists,my fav songs
11492	alternative,indie,italian rock,male vocalist
11493	italian
11494	alternative,indie,italian rock
11498	brutal death metal,cocksucker,emo,inlove,remember him,tianguiscore
11500	acoustic,folk,indie
11501	classic rock,hard rock
11502	hard rock,rock
11504	lastfm
11508	alternative,rock,seen live,singer-songwriter
11510	american,awesome-ness,comedy,folk,halloween,humor,indie,singer-songwriter
11511	ambient,atmospheric,electronica,progressive rock,psychedelic rock
11512	00s,emo,indie rock,usa
11514	folk metal,progressive metal
11515	indie,instrumental,rock,video game music
11516	prog metal,progressive,progressive metal,technical metal
11517	gothic metal,greatest hits,industrial,metal,nu metal,nu-metal
11518	alternative,alternative metal,cover,covers,heavy,industrial,industrial metal,industrial rock,metal,rock,ultimate favorite
11519	female vocalists,industrial,industrial rock,ultimate favorite
11520	acid,bunker,den haag,disco,dutch,electro,electronic,electronica,rave,seen live,the hague,the west coast sound of holland,todaysart
11521	ambient,chillout,electronic,goa,psychedelic,relax
11524	psytrance
11526	ambient,dark,dark ambient,deep,downtempo,dream,electro,psychedelic,relax,spacy downtempo
11529	ambient,chillout,dark,dark ambient,deep,minimal,relax,trance
11530	ambient,psydub,space
11532	ambient,chillout,electronic,electronica,psychedelic,trance
11534	dark,dark ambient,downtempo,dream,easy listening,psychedelic,psychedelic trance,relax,trance
11535	dub,world
11536	chill out,desert,lounge,sahara
11537	chill,chillout,goa,psychedelic,relax
11544	chillout,psytrance
11546	den haag,disco,dutch,electro,electronic,just good music,seen live,the hague,the west coast sound of holland,todaysart
11547	alternative,rock
11548	alternative rock,emo,indie,indie rock,sad
11549	complete sentences,extraordinary band names,female vocalists,female vocals,girlamazing,indie,indie rock,the type of woman i am
11550	i love this song,indie rock,love
11551	brand new
11552	seen live
11553	long island,pop emo
11554	awesome-ness
11555	00s,alternative rock,american,colorado,punk
11556	indie,just some guy
11557	hardstyle
11558	concept album,instrumental,psychedelic,trip-hop
11559	hardstyle
11561	ambient,chill,chillout,depressive black metal,mellow,new age
11562	ambient
11566	hardstyle
11567	instrumental
11570	dance,electronic,house
11571	acoustic,indie,indie pop
11572	acoustic,beautiful,electronic,indie,mellow,piano
11577	punk
11578	acoustic rock,piano rock,rock
11579	brasil,brazilian,mpb,world
11581	00s,alternative metal,baixar,female vocalist,female vocalists,hard rock,not emo,post-grunge,rock,seen live
11583	disney
11585	dance,electronic,house,royal gigolos
11588	marissa cooper
11589	buy this,folk,human spirit,indie,indie pop,mellow,seen live,summer,wake up
11590	disney,musical,pop,soundtrack
11591	buy this,coffeeshop,sadness,softspoken
11592	00s,10s,90s,ambient,american,avant-garde,dream pop,drumz,electronic,electronica,experimental,indie,instrumental,noise rock,post-rock,shoegaze,usa
11594	chill-out,electronic,electronica
11597	blues,blues rock,rock
11598	folk,indie,indie rock,mellow
11600	alt-country,female vocalists
11602	80s,alternative,christmas,christmas blend,college rock,england,favorites,female vocalists,folk,folk rock,irish,post-punk,punk,rock,soundtrack,uk,xmas
11603	to write love on my arms
11604	beatdown,hardcore,japan,post hardcore,post metal,post rock,post-hardcore,post-rock,screamo
11606	ambient,brazilian,doom metal,experimental,modern hardcore,modern screamo,post-hardcore,post-rock,real screamo,screamo,skram,stoner
11607	doom metal,hardcore,hardcore punk,metallic hardcore
11609	ambient,atmospheric,post-hardcore,post-metal,post-rock,real screamo
11610	post-rock
11611	black metal
11613	ambient,atmospheric,brazilian,drone,experimental,post-metal,post-rock,real screamo,screamo,skram
11614	ambient,post-rock,real screamo
11615	post-metal,sludge
11616	approfondire,experimental,hardcore,powerviolence,screamo
11617	ambient,experimental,sludge
11621	ambient,ambient black metal,atmospheric black metal,black metal,doom metal,ireland,post-metal
11622	8bit,shoegaze
11623	indie,indie rock
11624	crust,d-beat,england
11625	alternative,ambient,atmospheric sludge,dat riff,experimental,holy fucking shit i came in fucking buckets,metal,post metal,post-hardcore,post-metal,post-rock,progressive metal,sludge
11627	metalcore
11629	asian,mongolian,world
11630	ambient,deutsch,electronic,krautrock
11631	asian,ethno,folk,instrumental,traditional,turk dunyasi,world,world music
11632	ambient,electronic,electronica,new age,post-rock
11633	asian,folk,rock,world
11634	folk
11635	ambient,chillout,downtempo,electronic,favorite,female vocalists,indie,jazz,love it,post-rock,psychedelic,trip-hop,vocal
11636	hard prog,italian,italian progressive rock,italian symphonic prog,progressive,progressive rock
11637	classic country,country,funny,great song,my favorite
11638	ambient,berlin school,chill,chillout,deutsch,electronic,electronica,ethereal,experimental,instrumental,krautrock,neo-classical underground,relaxing muscles,spacy downtempo
11639	asian,bollywood,hindi,indian,world
11640	60s,70s,american,americana,classic country,country,drinking,folk,singer-songwriter
11641	soundtrack
11642	africa,ambient,amor,love,maghreb,morocco,new age,north africa
11645	classical guitar
11646	baroque,classical guitar
11649	classical guitar
11650	50s,60s,70s,bossa nova,friends,instrumental,jazz,jazz sax,saxophone
11651	classical guitar
11652	bossa nova,brazilian,brilliant,chillout,cool jazz,jazz,saxophone
11653	avant-garde,classical guitar,composer,world folk
11654	classical,composer
11655	bebop,favorite artist,jazz,jazz sax,saxophone
11656	cool jazz,jazz,saxophone
11657	acoustic guitar,classical guitar
11659	bebop,saxophone
11660	acoustic guitar,classical guitar
11663	classical guitar
11664	bass,eclectic,flute,flutes,folk,jazz,jazz africa,jazz pianist,jazz piano,multiculti,multicultural,multikulti,muslim,percussive,piano,south african,sufi
11666	bossa nova,jazz,jazz sax,saxophone
11667	bebop,best,cool jazz,jazz,lol,quickjazz,rhythmalizm,saxophone,smooth,top100
11668	avant-garde,free jazz,jazz,saxophone
11669	bebop,jazz,saxophone
11670	60s,jazz,lovely,saxophone,shoshi,smooth jazz
11671	classical,classical guitar
11672	christmas blend
11674	bebop,cool jazz,jazz,jazz sax,saxophone,smokeyblues
11675	chillout,classic,cool,crazy,funny,instrumental,jazz,jazz sax,jazzy,lol,lounge,rhythmalizm,saxophone,smooth
11676	arabic,ezbeni,female vocalists,winds of soul,world
11678	bebop,jazz,saxophone
11680	classical guitar
11682	best,chillout,classic,composer,cool,flute,jazz,jazz sax,jazzy,lounge,saxophone,smooth
11683	classical,instrumental
11685	rap
11686	seen live
11688	k-pop,pop
11690	80s,dance,female vocalists,icelandic,pop,riot grrrl,sexy
11693	jang geun suk,kdorama ost,pop
11695	polecane
11696	k-pop,korean
11700	classical
11701	female vocalists,indie,indie rock
11703	progressive metal
11704	ambient,art rock,post-rock
11708	soundtrack
11710	chef musinum,little miss sunshine soundtrack,lostfreeq
11712	amazing,ambient,art rock,atmospheric,beautiful,coisa de deus,epic,experimental,instrumental,my music pillow,post-rock
11714	soundtrack
11715	ambient,experimental
11716	ambient,icelandic,post-rock
11717	boy :d,broadway,glee,great voice,hot,spring awakening
11718	mellow,memories,nostalgic,pop covers
11719	popstars: the rivals
11720	dance,female vocalist
11722	2003,2006,female,female vocalists,musica russa,my fav songs,pop,russian,russian pop,vocalista feminimo
11723	amazing,fascinating,mellow,relaxing
11724	00s,1997,90s,alternative,amazing,beautiful music,boybands,british,britpop,male vocalists,my favs,pop,rock,seen live,singer-songwriter,the best,uk
11725	because sometimes i feel like a 13-year-old teenie bopper,breakup music,breakup songs,british,childhood memories,chillout,dance,disney,english,good mood music,good mood songs,guilty pleasures,love songs,pop,remember him,seen live
11726	00s,acoustic,bittersweet pop,british,chillout,folk,indie,indie rock,mellow,pop,singer-songwriter
11727	house
11728	alternative,bitter-sweet,pop,pop rock,rafa,singer-songwriter
11729	dreamy,female vocalists,mellow,pretty,singer-songwriter,songs that make me sleepy
11730	90s,90s dance,best songs of the 90s,dance
11731	indie pop,new wave,synthpop
11733	college rock,halloween,independent,new wave,proto-punk,punk
11736	anti-folk,bark,barkbarkdisco,best songs of 1900 to 1950,blue,folk,folk - folkrock - altcountry,political,singer-songwriter
11737	better than metallica,female vocalists,female vocalists i like,happy,indie pop,indie rock,quirky,sweden,swedish,sweet,twee,twee pop
11738	colors
11739	alternative,electronic,female vocalists,folk,indie,indie pop,indie rock,lo-fi
11740	adam green,alternative,anti-folk,bark,barkbarkdisco,bedroom pop,concretes,folk,fun,indie,jeffrey lewis,jonathan richman,juno,modern lovers,post greatcore,so lo-fi,solofi,sweet,vaselines
11741	anti-folk,folk,funny,indie,post greatcore,singer-songwriter
11742	alternative,alternative rock
11743	anti-folk,bark,barkbarkdisco,folk,indie,indie pop
11745	new discoverys,sweet
11746	barkbarkdisco
11747	anti-folk,barkbarkdisco,jeffrey lewis
11749	barkbarkdisco
11751	bark,barkbarkdisco
11753	chillout,downtempo
11754	alternative,australian,funk,jazz,ska,tanguy
11756	hip-hop,polish,rap,seen live
11758	dj khalil,makes me reminisce,sid roams,west coast
11760	alternative,alternative rock,blues,experimental,fisz,polish,rock
11763	bossa nova,brasil,brazil,brazilian,mpb,musica popular brasileira,seen live,singer-songwriter
11764	bossa nova,brasil,brazil,brazilian,brazilian music,chillout,female vocalists,mpb,samba
11765	acoustic,amazing,chillout,downtempo,electronic,electronica,french,instrumental,jazz,seen live,sexy,trip-hop
11768	50s,60s,70s,american,americana,beautiful,classic country,country,duets,easy listening,folk,great song,love songs,memories,miserable,my favorite,oldies,sad,sexy,singer-songwriter
11769	1969,70s,80s,90s,ballad,beautiful,classic country,country,cult movie songs,duets,easy listening,great song,love songs,memories,my favorite,new country,oldies,pop,sad,seen live,soundtrack
11770	70s,beautiful,chill zone,christmas blend,country,great song,love songs,my favorite,sad
11771	classic country,country,duets,great song,guilty pleasures,male vocalists,memories,my favorite,sad
11772	classic country,country,easy listening,memories,sad
11773	classic country,covers,drinking,memories,modern country
11774	classic country,love songs,memories
11775	80s,beautiful,classic country,country,great song,guilty pleasures,love songs,male vocalists,memories,my favorite
11776	funny,hip-hop,rock
11777	50s,60s,70s,80s,beautiful,country,great song,memories,my favorite,sun rockabilly
11778	00s,90s,beautiful,classic country,drinking,memories,sad,sexy
11779	60s,70s,american,country taggradio,pirate punk,soundtrack
11780	classic country,country,favorite songs,favorites,memories,sad
11781	90s,comedy,funny,humor,male vocalists,my favorite,soundtrack,stand-up,stand-up comedy
11782	90s,beautiful,country,great song,my favorite,rain
11783	minimal
11784	avant-garde,classical,contemporary classical,experimental,for work,iron jesus,lefties,minimalism
11787	hardcore,screamo
11788	experimental,punk
11789	funk,soul,stones throw
11791	dance,garage rock,indie rock,new weird america,noise,noise rock
11792	alternative,experimental,hardcore,indie
11793	alternative,british,britpop,happy,indie,indie rock,love it,pop,rock,special
11794	electronic,new wave,oldies,seen live,synthpop
11795	pop punk,punk pop
11796	alternative,alternative rock,christian,christian rock,cool as,diego,diego 12,gospel,indie luv,jesus,jesus 12,rock,top christian
11797	epically romantic
11799	good christian rap
11801	alternative country,country,folk,indie,indie folk
11802	ambient,brazilian,experimental,instrumental,minimal,piano,sinewave
11803	alternative,alternative rock,christian rock,emo,female vocalists,indie,love,rock,stick it to the man
11804	vaudeville
11806	acoustic,alternative,christian,christian rock,powerful,praise,spiritual,worship
11809	90210,canadian
11811	acoustic,indie,mellow
11812	alternative,complete sentences,indie,indie rock,lo-fi,nostalgia,rock,the fact that this is the name of a band makes me want to check their music out even though i do not care much for indie pop
11813	female vocalists,pop,russian
11816	deathcore,technical deathcore
11817	cyber metal,groove metal,industrial metal,melodic death metal,metal,modern metal
11819	american,be your own pet,dance,female vocalists,garage rock,indie,indie pop,indie rock,new wave,noise,noise pop,punk,rock
11822	j-pop,j-rock,japanese
11823	air gear,funk
11824	hip-hop,rap,underground hip-hop
11825	anime,soundtrack
11826	00s,alternative,american,electro trip,electronic,electronica,favorite,fix your damn tags,hip-hop,new york,psytrance,rap,trip beat
11827	beats,hip-hop,industrial
11829	female vocalists,j-rock,japanese
11833	instrumental,soundtrack
11834	christian,gospel,reggae
11835	0 play yet
11836	90s,happy,polish
11837	jao bejbe
11838	could get any better
11839	punk
11840	prejebeno
11842	chanting
11845	magnificently mediocre
11849	1992,bittersweet pop,books,boys names,british,cover,covers,crime,indie,latin,love,numbers,pop,sex,slowies,sweet,time,transport,war
11850	hc,metalcore,prejebeno,straight edge
11852	metalcore
11854	hardcore,metalcore
11857	hardcore punk
11858	metalcore
11860	deathcore
11861	alternative,folk,indie pop
11862	metalcore
11864	beatdown
11865	hardcore,hardcore punk,hc,punk
11867	dream-pop,shoegaze
11871	80s,adult contemporary,blue-eyed soul,miserable,soft rock,soul
11874	ambient,experimental,japanese,space rock
11875	2009,dance,japanese,jpop
11878	scary
11879	check
11881	acoustic,blues,country blues,female,guitar
11883	blues rock
11884	barrelhouse covers,blues,roots of rockabilly
11885	blues,blues rock,rock and roll
11886	acoustic,acoustic blues,blue,blues,delta blues
11887	blues,female vocalists,indie,one tree hill,rock,singer-songwriter,soul
11890	hip hop,hip-hop,loved,male vocalists,melrose place,pop,rap,rnb
11891	hip hop
11892	4ad,alternative,alternative pop,alternative rock,ambient,ambient pop,angelic voices,atmospheric,britpop,chillout,darkwave,dream pop,dreampop,ethereal,favorite songs,favorites,favourites,female,female alternative,female fronted,female vocalists,female voice,female voices,female-fronted,femme,girl singer,gotanygoodmusic,goth,gothic,gothic rock,heavenly voices,indie,indie pop,indie rock,mellow,neoprog,neoprogressive,nice elevator music,pop,post-rock,progressive,progressive rock,psychedelic,rock,shoegaze,shoegazer,singer-songwriter,space rock,spacerock,stoner rock
11893	ambient,darkwave,ethereal,gothic
11895	acoustic
11896	80s,dream pop,london 1993,post-punk,shoegaze
11897	bliss,blissrock,dream pop,dreampop,electronic,ethereal,experimental,favorites,gothic,icelandic,noise pop
11898	ambient,bliss,darkwave,descoperiri,dream pop,dreampop,ethereal,favorites,female vocalists,gothic,shoegaze
11899	acoustic,acoustic guitar,alternative,beautiful,dream pop,dreamy,female vocalists,folk,goddesses,indie,piano,singer-songwriter,strings,the vampire diaries
11900	alternative,best christmas songs,chill,coffeeshop,dream pop,favorites,finale montage,indie,indie rock,post-rock,recos,sadness,softspoken,spring
11901	shoegaze,space rock
11903	bliss,blissrock,female vocalists,indie,noise pop
11904	british,dream-pop,lo-fi,space rock
11905	dark,dreamy,drug music,energetic,math rock,newgaze,noise pop,post rock,post-rock,shoegaze
11906	black metal,hardcore
11909	folk,vocalists i love
11910	alternative,british,britpop,indie,indie pop,indie rock,rock,uk,yay
11913	70s,blue-eyed soul,classic rock,hard rock,pop,power pop,proto-punk,rock,soft rock
11916	70s,blues rock,female vocalists,goddesses,pop
11917	alternative,blues,blues rock,favorite songs,guitar,rhythm and blues,rock,singer-songwriter
11918	barrelhouse covers,blues,blues rock,british,classic rock,guitar blues,instrumental,instrumental blues,rock
11919	blues,female vocalist,female vocalists
11921	barrelhouse covers,blues,eclectric blues,electric blues,harmonica,harmonica blues
11922	barrelhouse covers,blue,chicago blues,electric blues
11923	blues,blues guitar,blues rock,guitar blues,instrumental,instrumental blues,rock
11926	blues,blues rock,funk,funky,jam,new orleans,psychedelic,soul
11927	blues,blues rock,classic rock,folk,folk rock,guitar,instrumental,singer-songwriter,soundtrack,world
11930	80s,female vocalists
11931	00s,90s,afterglow,atmospheric,electronic,john foxx,new wave
11932	2 meter sessies,books,cars,countries,days,dutch,famous persons,transport,war
11933	70s,77 punk,british,british punk,favorite,new wave,pop punk,punk,punk rock,rock,uk punk
11935	brasil,brazilian,cool,mpb,musica popular brasileira,samba
11936	death metal,friends,grindcore
11937	pop
11938	darkwave,gothic,gothic rock,russian,synthpop
11939	film music composer,soundtrack
11950	british,garage rock,indie,indie rock
11953	cover tune,houston,nancy sings,seen live,singer-songwriter
11954	90s,recos
11955	alternative rock,female vocalists,general alternative,indie,lunic,pop-punk,quod me nutrit me destruit,seen live
11956	60s,country,female vocalists,real country,sad,singer-songwriter,traditional country
11958	folk
11959	houston,jana hunter,seen live
11960	actual lungbutter,experimental,lungbutter,seen live,sound collage
11961	50s,60s,chill zone,country,honky tonk,miserable
11962	dream pop,houston to baltimore,indie,jana hunter,seen live,shoegaze
11963	70s,80s,british,british punk,experimental,female vocalists,garage rock,girlamazing,new wave,noise,noise rock,post-punk,punk,punk rock,the slits
11964	houston,seen live
11965	bliss blood,seen live
11966	progressive rock,soundscapes
11968	folk,singer-songwriter
11969	houston psychedelic rock
11970	experimental,girl power,singer-songwriter
11971	australian,indie,mellow,triple j
11973	country,country ladies
11974	canadian,cover,female vocalists,goddesses,sex rock,wicked women
11976	american idol,baile funk,brazilian,funk,funk carioca,pop,remix,rnb,singer-songwriter,under 2000 listeners
11977	alternative rock
11978	alternative,ambient,experimental,metal,post-rock,progressive metal,sludge,stoner metal
11979	alt-country,alternative,alternative rock,americana,experimental,folk,indie,post-rock,rock
11980	diy,experimental,midwest,passionate hardcore,screamo,skramz,thrash
11981	90s,screamo,usa
11982	hardcore
11985	canadian,original screamo
11986	90s,grindcore,powerviolence,screamo
11987	90s,hardcore,mathcore,postcore
11993	instrumental
11994	00s,chaotic hardcore,crust,grindcore,hardcore,mathcore,noisecore
11995	dance
11997	dance,gay,hot,pop
11998	female vocalists,indie
12000	best song ever,chill,minimal,must see again,seen live,swedish,techno
12002	90s,alternative,ambient,bliss,blissrock,british,broadcast,chill,chillout,coffeeshop,downtempo,dream pop,dreampop,electronic,electronica,experimental,female vocalists,female vocals,girlamazing,idm,indie,indie pop,indie rock,indietronica,instrumental,jazz,lo-fi,love,mellow,noise,noise pop,pop,post-rock,psychedelic,quiet walk,rock,sadness,shoegaze,skins soundtrack,softspoken,synthpop,trip-hop,weird,yay
12004	favorites,indie rock
12005	ambient
12006	dark,electronic,goa,hard trance,hardcore trance,powerful,progressive trance,psychedelic,psychedelic trance,psytrance,techno,to com for my brain,trance,xtc
12007	swedish
12008	garage punk,garage rock,lo-fi,rock n roll
12009	blue-eyed soul,hard rock,songs to download later,tambourine
12010	alternative,indie,pop
12011	indie pop,male vocalists,pop
12012	ambient,dream pop,lo-fi,noise pop,shoegaze
12013	alternative,british,electronic,electropop,indie,male vocalists,pop,singer-songwriter,synthpop
12014	bubblegum pop,garage pop,garage punk,gay pop,power pop,queercore
12015	50s revival,garage rock,rock n roll
12016	guilty pleasures
12017	dance,hit,pop,sexy
12020	ambient,chillout,icelandic
12021	mpb,new brazilian artist,new mpb,samba
12022	cover,female vocalists
12023	alternative,ambient,bossa nova,brazilian,chillout,electronic,female vocalists,indie,lo-fi,mpb,sexy,singer-songwriter,trip-hop
12024	acoustic,ambient
12025	00s,approfondire,cool,cuerdas,cut off,distortion,post rock,slow,slowcore,string,sweden
12026	acoustic,ambient,chillout,dream pop,electronic,female vocalists,folk,indie,indie folk,indie pop,jazz,just chillin,love it,mellow,new weird america,pop,riot grrl,singer-songwriter
12027	american,diego 12,favorites,top christian
12028	hip hop
12031	brasil
12032	alternative,christian,christian rock,rock
12033	female vocalists,rock
12034	adoracao,alternative,christian,christian rock,diego,diego 12,diego12,gospel,jesus,jesus 12,preferidas,rock,top christian,worship
12035	female vocalists,hardcore,rock
12036	christian,christian rock,gothic,gothic metal
12037	acoustic,ballad,pop
12038	female vocalists,la academia 4,latin,mexico,pop,puta de mierda ojala y te mueras con un pinche dildo electrico atorado en tu ronosa pucha,singer-songwriter,spanish,the best
12039	bariloche 2011,electronic,house
12041	awesome-ness,hip-hop,mashup
12043	dubstep,electronic
12044	canadian,hip-hop,rap,seen live,underground rap,work out music
12045	downtempo,electronic,hip-hop,jazz,level one
12046	best song ever,lo-fi,psychedelic,seen live,space rock
12047	funk,jam,progressive rock,rock
12049	latin rock,power pop,rock nacional
12050	latin ska punk
12051	reggae,ska
12054	blues,chicago blues,classic rock,delta blues,rock
12055	rock nacional
12056	blues,delta blues,harmonica,harmonica blues
12057	50s,barrelhouse covers,blues,blues rock,chicago blues,classic rock,guitar
12058	blues,rhythm and blues
12059	barrelhouse covers,blues,chicago blues,electric blues
12060	hecho en mexico,latin,latin rock,mexico,rock,rock en espanol,rock mexicano,seen live,spanish
12061	barrelhouse covers,blue,memphis blues
12064	american,cover,covers,ska
12065	experimental,indie,indie pop,wales
12067	punk
12068	a cappella,gospel
12070	kickass,soundtrack
12071	chanson francaise,cover,covers,folk,france,french,singer-songwriter
12072	curitiba,electronic,funk,indie funk
12073	gay
12075	alsolike,chanson francaise,french
12076	cybergrind,grindcore
12077	alternative,british,britpop,cover,female,female vocalists,i buy singles for b-sides like this,indie,rock,uk,vaguely homosexual
12078	alternative,brasil,brazil,brazilian,experimental,female vocalists
12079	anti-folk,fav songs,indie,legends,quirky,romantic
12081	80s metal,classic rock,doom metal,heavy metal,hidden gem,old school,stoner metal,strong lyrics,thrash,traditional doom metal,wicked
12082	5-star,60s,70s,80s,b side,classic rock,hard rock,heavy,hidden gem,male vocals,old school,wicked
12083	ameribluesscene,american blues artist group,blueartistgroup,blues,classic rock,guitar,guitar karlsruhe,guitar virtuoso,rock n roll
12092	brazilian,hardcore,punk,punk rock
12096	80s hardcore,anarchist,british,england,lefties,punk,uk
12099	dance,female vocalists,sexy
12103	lixo
12104	brazilian rock,indie,indie rock,rio grande do sul,rock,rock gaucho,rock porto alegre
12105	indie rock
12109	dance,europe,french,french pop
12110	best songs in the world,happy,movie songs,pop,pop rock,singalong,soundtrack
12111	acoustic,americana,avant-garde,contemporary jazz,guitar,instrumental,jazz,jazz guitar,neo-americana,relaxing
12112	contemporary jazz,funk,funky,groove,guitar,jam,jazz,jazz guitar,scofield
12113	guitar,instrumental,jazz
12114	jazz,myfavoritesongs
12115	bebop,guitar,jazz,jazz guitar,pioneer,swing
12116	acoustic,americana,blues,folk,guitar,harmonica,instrumental,jazz,neo-americana,relaxing,soulful
12117	gospel of shawn,groove,jazz
12118	acid jazz,funk,funk-jazz,funky,groove,guitar,instrumental,jam,jazz,organ trio
12119	contemporary jazz,fusion,instrumental,jazz,jazz fusion
12120	bebop,best,chillout,classic,cool,crazy,funk,funny,gospel of shawn,groove,guitar,jazz,jazz guitar,jazzy,lounge,post bop,relaxing,rhythmalizm,smooth,wierd
12121	contemporary jazz,cover,favorite,jazz
12122	guitar,jazz
12123	barrelhouse covers,blues,electric blues,harmonica,harmonica blues,soul
12124	dance,indie,pop
12126	acoustic,folk,singer songwriter
12127	jazz,swing
12128	2007,my fav songs
12129	1981,70s,80s,albums,american,beautiful,catchy,cover,covers,cult movie songs,easy listening,great song,male vocalists,miserable,my favorite,oldies,pop,seen live,soft rock
12130	dj gold,electro-pop,french,indie,indie pop,my electro feelings,neon space,oh electropop,riot grrrl,rock me babe,seen live,synth-pop
12132	electronica,jazz,jazz piano
12134	hip hop
12135	jazz,jazz fusion
12137	alsolike,alternative,bossa nova,brazilian,covers,electronic,house,jazz,other great tracks,samba,smooth groove
12138	arabic,lebanese,male vocalists,world
12139	alternative rap,arab rap,arabic hip hop,basra,hip hop,indie rap,iraq,iraqi,political hiphop
12141	acoustic,blues,chill,chillout,female vocalists,jazz,rain,relaxing,singer-songwriter,smooth jazz
12143	anti-folk,bark,barkbarkdisco
12144	wish list
12145	punk,ska,ska punk
12148	electronic,hip-hop,rap
12152	1990,90s,glam metal,hair metal,hard rock,title is a full sentence
12153	christian,christian rock,hard rock,heavy metal,metal
12154	rio grande do sul,rock gaucho
12155	1992,90s,glam metal,hair metal,hard rock,rock
12160	1989,80s,classic rock,glam metal,hair metal,hard rock,rock
12163	christian,christian metal,christian rock,hard rock
12164	00s,alternative,alternative rock,american,cabaret,cover,covers,female,female vocalists,indie,piano,powerful,punk,seen live,singer-songwriter
