id	name	dbpedia_url	wiki_url	img_url
5660	Defining Dulcie	http://dbpedia.org/resource/Defining_Dulcie	https://en.wikipedia.org/wiki/Defining_Dulcie	https://upload.wikimedia.org/wikipedia/en/thumb/a/aa/Defining_Dulcie.jpg/220px-Defining_Dulcie.jpg
5661	Prayers To Broken Stones	http://dbpedia.org/resource/Prayers_to_Broken_Stones	https://en.wikipedia.org/wiki/Prayers_to_Broken_Stones	https://upload.wikimedia.org/wikipedia/en/thumb/2/24/Prayers_to_Broken_Stones_bookcover.jpg/220px-Prayers_to_Broken_Stones_bookcover.jpg
5662	http://dbpedia.org/resource/Probability_Moon	https://upload.wikimedia.org/wikipedia/en/thumb/d/d8/Probability_Moon.jpg/220px-Probability_Moon.jpg	https://en.wikipedia.org/wiki/Probability_Moon	
5664	Paris to the Moon	http://dbpedia.org/resource/Paris_to_the_Moon	https://en.wikipedia.org/wiki/Paris_to_the_Moon	https://upload.wikimedia.org/wikipedia/en/thumb/c/c9/Paris_to_the_Moon.jpeg/220px-Paris_to_the_Moon.jpeg
5665	http://dbpedia.org/resource/Raiders_of_the_Lost_Car_Park	https://upload.wikimedia.org/wikipedia/en/thumb/9/9d/Raiders_of_the_Lost_Car_Park.jpg/220px-Raiders_of_the_Lost_Car_Park.jpg	https://en.wikipedia.org/wiki/Raiders_of_the_Lost_Car_Park	
5666	http://dbpedia.org/resource/Rama_Revealed	https://upload.wikimedia.org/wikipedia/en/thumb/6/6c/Rama_Revealed.jpg/220px-Rama_Revealed.jpg	https://en.wikipedia.org/wiki/Rama_Revealed	
5667	http://dbpedia.org/resource/A_Rebel_in_Time	https://upload.wikimedia.org/wikipedia/en/thumb/f/f8/ARebelInTime.jpg/220px-ARebelInTime.jpg	https://en.wikipedia.org/wiki/A_Rebel_in_Time	
5668	http://dbpedia.org/resource/RedRobe	https://upload.wikimedia.org/wikipedia/en/thumb/c/c4/RedRobe_cover_%28Amazon%29.jpg/220px-RedRobe_cover_%28Amazon%29.jpg	https://en.wikipedia.org/wiki/RedRobe	
5669	Resurrection Men	http://dbpedia.org/resource/Resurrection_Men	https://en.wikipedia.org/wiki/Resurrection_Men	https://upload.wikimedia.org/wikipedia/en/thumb/f/f1/IanRankinResurrectionMen.jpg/220px-IanRankinResurrectionMen.jpg
5669	Resurrection Men	http://dbpedia.org/resource/Resurrection_Men	https://en.wikipedia.org/wiki/Resurrection_Men	https://upload.wikimedia.org/wikipedia/en/thumb/f/f1/IanRankinResurrectionMen.jpg/220px-IanRankinResurrectionMen.jpg
5669	Resurrection Men	http://dbpedia.org/resource/Resurrection_Men	https://en.wikipedia.org/wiki/Resurrection_Men	https://upload.wikimedia.org/wikipedia/en/thumb/f/f1/IanRankinResurrectionMen.jpg/220px-IanRankinResurrectionMen.jpg
5670	Phantastes	http://dbpedia.org/resource/Phantastes	https://en.wikipedia.org/wiki/Phantastes	https://upload.wikimedia.org/wikipedia/commons/thumb/2/20/Phantastes_Title_Page_1894.jpg/250px-Phantastes_Title_Page_1894.jpg
5671	Rimrunners	http://dbpedia.org/resource/Rimrunners	https://en.wikipedia.org/wiki/Rimrunners	https://upload.wikimedia.org/wikipedia/en/thumb/3/3b/CherryhRimrunnersPBCover.jpg/220px-CherryhRimrunnersPBCover.jpg
5672	http://dbpedia.org/resource/Rite_of_Passage_(novel)	https://upload.wikimedia.org/wikipedia/en/thumb/c/c1/RiteOfPassage%28Panshin%29.jpg/220px-RiteOfPassage%28Panshin%29.jpg	https://en.wikipedia.org/wiki/Rite_of_Passage_(novel)	
5673	River of Gods	http://dbpedia.org/resource/River_of_Gods	https://en.wikipedia.org/wiki/River_of_Gods	https://upload.wikimedia.org/wikipedia/en/thumb/9/9d/Mcdonald-river_of_gods.jpg/220px-Mcdonald-river_of_gods.jpg
5674	http://dbpedia.org/resource/Roadside_Picnic	https://upload.wikimedia.org/wikipedia/en/thumb/a/a9/Roadside-picnic-macmillan-cover.jpg/220px-Roadside-picnic-macmillan-cover.jpg	https://en.wikipedia.org/wiki/Roadside_Picnic	
5676	Scandal Takes a Holiday	http://dbpedia.org/resource/Scandal_Takes_a_Holiday	https://en.wikipedia.org/wiki/Scandal_Takes_a_Holiday	https://upload.wikimedia.org/wikipedia/en/thumb/7/78/ScandalTakesAHoliday.jpg/220px-ScandalTakesAHoliday.jpg
5677	Schismatrix	http://dbpedia.org/resource/Schismatrix	https://en.wikipedia.org/wiki/Schismatrix	https://upload.wikimedia.org/wikipedia/en/thumb/2/2e/Schismatrix%281stEd%29.jpg/220px-Schismatrix%281stEd%29.jpg
5678	Serpent's Reach	http://dbpedia.org/resource/Serpent's_Reach	https://en.wikipedia.org/wiki/Serpent's_Reach	https://upload.wikimedia.org/wikipedia/en/thumb/5/50/SerpentsReachSFBCHCbyKenBarr.jpg/200px-SerpentsReachSFBCHCbyKenBarr.jpg
5679	Set in Darkness	http://dbpedia.org/resource/Set_in_Darkness	https://en.wikipedia.org/wiki/Set_in_Darkness	https://upload.wikimedia.org/wikipedia/en/thumb/f/f1/IanRankinSetinDarkness.jpg/220px-IanRankinSetinDarkness.jpg
5680	Sarah, Plain and Tall	http://dbpedia.org/resource/Sarah,_Plain_and_Tall	https://en.wikipedia.org/wiki/Sarah,_Plain_and_Tall	https://upload.wikimedia.org/wikipedia/en/thumb/b/be/Sarah_plain_tall_1st_ed_rare.jpg/220px-Sarah_plain_tall_1st_ed_rare.jpg
5681	Skin Folk	http://dbpedia.org/resource/Skin_Folk	https://en.wikipedia.org/wiki/Skin_Folk	https://upload.wikimedia.org/wikipedia/en/thumb/d/d0/Skin_Folk.jpg/220px-Skin_Folk.jpg
5682	Sky Coyote	http://dbpedia.org/resource/Sky_Coyote	https://en.wikipedia.org/wiki/Sky_Coyote	https://upload.wikimedia.org/wikipedia/en/c/c1/Sky_Coyote.jpg
5683	Slow River	http://dbpedia.org/resource/Slow_River	https://en.wikipedia.org/wiki/Slow_River	https://upload.wikimedia.org/wikipedia/en/thumb/f/f0/SlowRiver%281stEd%29.jpg/220px-SlowRiver%281stEd%29.jpg
5684	Searching for God Knows What	http://dbpedia.org/resource/Searching_for_God_Knows_What	https://en.wikipedia.org/wiki/Searching_for_God_Knows_What	https://upload.wikimedia.org/wikipedia/en/thumb/a/aa/Searchingfor.jpg/220px-Searchingfor.jpg
5685	Something More	http://dbpedia.org/resource/Something_More_(novel)	https://en.wikipedia.org/wiki/Something_More_(novel)	https://upload.wikimedia.org/wikipedia/en/thumb/e/e1/Something_More_%28novel%29.jpg/220px-Something_More_%28novel%29.jpg
5687	Stations of the Tide	http://dbpedia.org/resource/Stations_of_the_Tide	https://en.wikipedia.org/wiki/Stations_of_the_Tide	https://upload.wikimedia.org/wikipedia/en/8/88/StationsOfTheTide%281stEd%29.jpg
5689	Tarzan of the Apes	http://dbpedia.org/resource/Tarzan_of_the_Apes	https://en.wikipedia.org/wiki/Tarzan_of_the_Apes	https://upload.wikimedia.org/wikipedia/commons/4/48/Tarzan_of_the_Apes_in_color.jpg
5690	http://dbpedia.org/resource/Take_Back_Plenty	https://upload.wikimedia.org/wikipedia/en/thumb/c/ca/Take_Back_Plenty.jpg/220px-Take_Back_Plenty.jpg	https://en.wikipedia.org/wiki/Take_Back_Plenty	
5691	The accusers	http://dbpedia.org/resource/The_Accusers	https://en.wikipedia.org/wiki/The_Accusers	https://upload.wikimedia.org/wikipedia/en/thumb/1/1c/TheAccusers.jpg/220px-TheAccusers.jpg
5692	The Black Cloud	http://dbpedia.org/resource/The_Black_Cloud	https://en.wikipedia.org/wiki/The_Black_Cloud	https://upload.wikimedia.org/wikipedia/en/thumb/8/8a/THBLCKCLDH1957.jpg/220px-THBLCKCLDH1957.jpg
5693	The Bloody Red Baron	http://dbpedia.org/resource/The_Bloody_Red_Baron	https://en.wikipedia.org/wiki/The_Bloody_Red_Baron	https://upload.wikimedia.org/wikipedia/en/thumb/2/2f/The_Bloody_Red_Baron.jpg/220px-The_Bloody_Red_Baron.jpg
5694	The Brightonomicon	http://dbpedia.org/resource/The_Brightonomicon	https://en.wikipedia.org/wiki/The_Brightonomicon	https://upload.wikimedia.org/wikipedia/en/thumb/5/5e/Robert_Rankin_-_The_Brightonomicon.jpg/220px-Robert_Rankin_-_The_Brightonomicon.jpg
5695	The Calcutta Chromosome	http://dbpedia.org/resource/The_Calcutta_Chromosome	https://en.wikipedia.org/wiki/The_Calcutta_Chromosome	https://upload.wikimedia.org/wikipedia/en/thumb/5/59/The_Calcutta_Chromosome.jpg/220px-The_Calcutta_Chromosome.jpg
5696	The Crying of Lot 49	http://dbpedia.org/resource/The_Crying_of_Lot_49	https://en.wikipedia.org/wiki/The_Crying_of_Lot_49	https://upload.wikimedia.org/wikipedia/commons/thumb/1/1a/The_Crying_of_Lot_49_%281965_1st_ed_cover%29.jpg/220px-The_Crying_of_Lot_49_%281965_1st_ed_cover%29.jpg
5697	The Dance of the Voodoo Handbag	http://dbpedia.org/resource/The_Dance_of_the_Voodoo_Handbag	https://en.wikipedia.org/wiki/The_Dance_of_the_Voodoo_Handbag	https://upload.wikimedia.org/wikipedia/en/thumb/8/8d/The_Dance_of_the_Voodoo_Handbag.jpg/220px-The_Dance_of_the_Voodoo_Handbag.jpg
5698	http://dbpedia.org/resource/The_Discontinuity_Guide	https://upload.wikimedia.org/wikipedia/en/thumb/1/18/The_Discontinuity_Guide.jpg/220px-The_Discontinuity_Guide.jpg	https://en.wikipedia.org/wiki/The_Discontinuity_Guide	
5699	The Dosadi Experiment	http://dbpedia.org/resource/The_Dosadi_Experiment	https://en.wikipedia.org/wiki/The_Dosadi_Experiment	https://upload.wikimedia.org/wikipedia/en/thumb/a/a0/The_Dosadi_Experiment%2C_first_edition.jpg/220px-The_Dosadi_Experiment%2C_first_edition.jpg
5700	The Eyre Affair	http://dbpedia.org/resource/The_Eyre_Affair	https://en.wikipedia.org/wiki/The_Eyre_Affair	https://upload.wikimedia.org/wikipedia/en/thumb/6/66/EyreAffair.jpg/220px-EyreAffair.jpg
5702	The Einstein Intersection	http://dbpedia.org/resource/The_Einstein_Intersection	https://en.wikipedia.org/wiki/The_Einstein_Intersection	https://upload.wikimedia.org/wikipedia/en/thumb/b/b5/Delany_Einstein-Intersection.jpg/220px-Delany_Einstein-Intersection.jpg
5703	The Engines of God	http://dbpedia.org/resource/The_Engines_of_God	https://en.wikipedia.org/wiki/The_Engines_of_God	https://upload.wikimedia.org/wikipedia/en/thumb/2/2e/The_Engines_of_God.jpg/220px-The_Engines_of_God.jpg
5704	http://dbpedia.org/resource/The_Extremes	https://upload.wikimedia.org/wikipedia/en/thumb/7/7a/TheExtremes.jpg/220px-TheExtremes.jpg	https://en.wikipedia.org/wiki/The_Extremes	
5705	http://dbpedia.org/resource/The_Garden_of_Unearthly_Delights	https://upload.wikimedia.org/wikipedia/en/thumb/a/a3/The_garden_of_unearthly_delights.jpg/220px-The_garden_of_unearthly_delights.jpg	https://en.wikipedia.org/wiki/The_Garden_of_Unearthly_Delights	
5706	The Genocides	http://dbpedia.org/resource/The_Genocides	https://en.wikipedia.org/wiki/The_Genocides	https://upload.wikimedia.org/wikipedia/en/thumb/5/5d/TheGenocides.jpg/200px-TheGenocides.jpg
5707	The Golden Globe	http://dbpedia.org/resource/The_Golden_Globe	https://en.wikipedia.org/wiki/The_Golden_Globe	https://upload.wikimedia.org/wikipedia/en/thumb/d/df/The_Golden_Globe.jpg/220px-The_Golden_Globe.jpg
5708	The Graveyard Game	http://dbpedia.org/resource/The_Graveyard_Game	https://en.wikipedia.org/wiki/The_Graveyard_Game	https://upload.wikimedia.org/wikipedia/en/thumb/8/86/The_Graveyard_Game.jpg/200px-The_Graveyard_Game.jpg
5709	Out Stealing Horses	http://dbpedia.org/resource/Out_Stealing_Horses	https://en.wikipedia.org/wiki/Out_Stealing_Horses	https://upload.wikimedia.org/wikipedia/en/thumb/3/30/Outstealinghorses.jpg/220px-Outstealinghorses.jpg
5710	http://dbpedia.org/resource/The_Hacker_and_the_Ants	https://upload.wikimedia.org/wikipedia/en/thumb/6/6a/The_Hacker_and_the_Ants.jpg/220px-The_Hacker_and_the_Ants.jpg	https://en.wikipedia.org/wiki/The_Hacker_and_the_Ants	
5711	The House of Doctor Dee	http://dbpedia.org/resource/The_House_of_Doctor_Dee	https://en.wikipedia.org/wiki/The_House_of_Doctor_Dee	https://upload.wikimedia.org/wikipedia/en/thumb/f/fc/The_House_of_Doctor_Dee_cover.jpg/220px-The_House_of_Doctor_Dee_cover.jpg
5712	The Iron Dragon's Daughter	http://dbpedia.org/resource/The_Iron_Dragon's_Daughter	https://en.wikipedia.org/wiki/The_Iron_Dragon's_Daughter	https://upload.wikimedia.org/wikipedia/en/thumb/f/f4/Iron_Dragon%27s_Daughter.jpg/220px-Iron_Dragon%27s_Daughter.jpg
5713	The Iron Dream	http://dbpedia.org/resource/The_Iron_Dream	https://en.wikipedia.org/wiki/The_Iron_Dream	https://upload.wikimedia.org/wikipedia/en/thumb/2/23/The_Iron_Dream_%281st_edition%29.jpg/220px-The_Iron_Dream_%281st_edition%29.jpg
5714	The Great Divorce	http://dbpedia.org/resource/The_Great_Divorce	https://en.wikipedia.org/wiki/The_Great_Divorce	https://upload.wikimedia.org/wikipedia/en/thumb/8/82/CSLewis_TheGreatDivorce.jpg/220px-CSLewis_TheGreatDivorce.jpg
5714	The Great Divorce	http://dbpedia.org/resource/The_Great_Divorce	https://en.wikipedia.org/wiki/The_Great_Divorce	https://upload.wikimedia.org/wikipedia/en/thumb/8/82/CSLewis_TheGreatDivorce.jpg/220px-CSLewis_TheGreatDivorce.jpg
5715	The Iron Hand of Mars	http://dbpedia.org/resource/The_Iron_Hand_of_Mars	https://en.wikipedia.org/wiki/The_Iron_Hand_of_Mars	https://upload.wikimedia.org/wikipedia/en/thumb/8/86/IronHandOfMars.jpg/220px-IronHandOfMars.jpg
5716	The Jaguar Hunter	http://dbpedia.org/resource/The_Jaguar_Hunter	https://en.wikipedia.org/wiki/The_Jaguar_Hunter	https://upload.wikimedia.org/wikipedia/en/thumb/e/e0/Jaguar_hunter.jpg/220px-Jaguar_hunter.jpg
5717	The Jupiter Myth	http://dbpedia.org/resource/The_Jupiter_Myth	https://en.wikipedia.org/wiki/The_Jupiter_Myth	https://upload.wikimedia.org/wikipedia/en/thumb/4/40/TheJupiterMyth.jpg/220px-TheJupiterMyth.jpg
5718	The Languages of Pao	http://dbpedia.org/resource/The_Languages_of_Pao	https://en.wikipedia.org/wiki/The_Languages_of_Pao	https://upload.wikimedia.org/wikipedia/en/thumb/e/e0/Languages_of_pao.jpg/220px-Languages_of_pao.jpg
5719	The last starship from Earth	http://dbpedia.org/resource/The_Last_Starship_from_Earth	https://en.wikipedia.org/wiki/The_Last_Starship_from_Earth	https://upload.wikimedia.org/wikipedia/en/thumb/8/83/The-last-starship-from-earth-by-john-boyd.jpg/220px-The-last-starship-from-earth-by-john-boyd.jpg
5721	http://dbpedia.org/resource/The_Line_of_Polity	https://upload.wikimedia.org/wikipedia/en/thumb/f/fa/TheLineOfPolity.jpg/220px-TheLineOfPolity.jpg	https://en.wikipedia.org/wiki/The_Line_of_Polity	
5722	The Medusa Frequency	http://dbpedia.org/resource/The_Medusa_Frequency	https://en.wikipedia.org/wiki/The_Medusa_Frequency	https://upload.wikimedia.org/wikipedia/en/thumb/8/88/TheMedusaFrequency.jpg/220px-TheMedusaFrequency.jpg
5723	The Miocene Arrow	http://dbpedia.org/resource/The_Miocene_Arrow	https://en.wikipedia.org/wiki/The_Miocene_Arrow	https://upload.wikimedia.org/wikipedia/en/e/e4/The_Miocene_Arrow.JPG
5724	http://dbpedia.org/resource/The_Most_Amazing_Man_Who_Ever_Lived	https://upload.wikimedia.org/wikipedia/en/thumb/4/48/The_Most_Amazing_Man_Who_Ever_Lived.jpg/220px-The_Most_Amazing_Man_Who_Ever_Lived.jpg	https://en.wikipedia.org/wiki/The_Most_Amazing_Man_Who_Ever_Lived	
5726	The Lovely Bones	http://dbpedia.org/resource/The_Lovely_Bones	https://en.wikipedia.org/wiki/The_Lovely_Bones	https://upload.wikimedia.org/wikipedia/en/thumb/1/1f/Lovely_Bones_cover.jpg/220px-Lovely_Bones_cover.jpg
5727	The Practice Effect	http://dbpedia.org/resource/The_Practice_Effect	https://en.wikipedia.org/wiki/The_Practice_Effect	https://upload.wikimedia.org/wikipedia/en/thumb/c/c7/Practiceeffect.jpg/220px-Practiceeffect.jpg
5728	http://dbpedia.org/resource/The_Man_Whose_Teeth_Were_All_Exactly_Alike	https://upload.wikimedia.org/wikipedia/en/thumb/d/d5/Man_whose_teeth_were_all_exactly_alike.jpg/220px-Man_whose_teeth_were_all_exactly_alike.jpg	https://en.wikipedia.org/wiki/The_Man_Whose_Teeth_Were_All_Exactly_Alike	
5729	The Old Man and the Sea	http://dbpedia.org/resource/The_Old_Man_and_the_Sea	https://en.wikipedia.org/wiki/The_Old_Man_and_the_Sea	https://upload.wikimedia.org/wikipedia/en/7/73/Oldmansea.jpg
5730	http://dbpedia.org/resource/The_Reality_Dysfunction	https://upload.wikimedia.org/wikipedia/en/5/5d/TheRealityDysfunction.jpg	https://en.wikipedia.org/wiki/The_Reality_Dysfunction	
5731	The Salt Roads	http://dbpedia.org/resource/The_Salt_Roads	https://en.wikipedia.org/wiki/The_Salt_Roads	https://upload.wikimedia.org/wikipedia/en/thumb/c/cc/Saltroads_cover.jpg/220px-Saltroads_cover.jpg
5732	The Shadow in the North	http://dbpedia.org/resource/The_Shadow_in_the_North	https://en.wikipedia.org/wiki/The_Shadow_in_the_North	https://upload.wikimedia.org/wikipedia/en/thumb/8/85/The_Shadow_in_the_North_cover.jpg/220px-The_Shadow_in_the_North_cover.jpg
5733	The Princess and the Goblin	http://dbpedia.org/resource/The_Princess_and_the_Goblin	https://en.wikipedia.org/wiki/The_Princess_and_the_Goblin	https://upload.wikimedia.org/wikipedia/commons/thumb/a/a4/Princess_and_the_Goblin.jpg/220px-Princess_and_the_Goblin.jpg
5734	Pobby and Dingan	http://dbpedia.org/resource/Pobby_and_Dingan	https://en.wikipedia.org/wiki/Pobby_and_Dingan	https://upload.wikimedia.org/wikipedia/en/thumb/a/ad/PobbyAndDingan.jpg/220px-PobbyAndDingan.jpg
5735	The Stress of Her Regard	http://dbpedia.org/resource/The_Stress_of_Her_Regard	https://en.wikipedia.org/wiki/The_Stress_of_Her_Regard	https://pics.cdn.librarything.com/picsizes/f1/80/f1808b2f2382068593248754567426f41514141_v5.jpg
5736	The Princess Bride	http://dbpedia.org/resource/The_Princess_Bride	https://en.wikipedia.org/wiki/The_Princess_Bride_(novel)	https://upload.wikimedia.org/wikipedia/en/thumb/c/cf/The_Princess_Bride_%28First_Edition%29.jpg/220px-The_Princess_Bride_%28First_Edition%29.jpg
5737	The Syndic	http://dbpedia.org/resource/The_Syndic	https://en.wikipedia.org/wiki/The_Syndic	https://upload.wikimedia.org/wikipedia/en/thumb/7/75/TheSyndic.jpg/220px-TheSyndic.jpg
5738	The Terminal Beach	http://dbpedia.org/resource/The_Terminal_Beach	https://en.wikipedia.org/wiki/The_Terminal_Beach	https://upload.wikimedia.org/wikipedia/en/9/91/Terminal_beach.jpg
5739	The Tiger in the Well	http://dbpedia.org/resource/The_Tiger_in_the_Well	https://en.wikipedia.org/wiki/The_Tiger_in_the_Well	https://upload.wikimedia.org/wikipedia/en/thumb/b/b4/The_Tiger_in_the_Well_cover.jpg/220px-The_Tiger_in_the_Well_cover.jpg
5740	The Tin Princess	http://dbpedia.org/resource/The_Tin_Princess	https://en.wikipedia.org/wiki/The_Tin_Princess	https://upload.wikimedia.org/wikipedia/en/thumb/5/5c/Tin_Princess.jpg/220px-Tin_Princess.jpg
5741	The Problem of Pain	http://dbpedia.org/resource/The_Problem_of_Pain	https://en.wikipedia.org/wiki/The_Problem_of_Pain	https://upload.wikimedia.org/wikipedia/commons/thumb/3/3f/The_problem_of_pain_cover.png/220px-The_problem_of_pain_cover.png
5742	The Unusual Life of Tristan Smith	http://dbpedia.org/resource/The_Unusual_Life_of_Tristan_Smith	https://en.wikipedia.org/wiki/The_Unusual_Life_of_Tristan_Smith	https://upload.wikimedia.org/wikipedia/en/thumb/d/d3/UnusualLifeOfTristanSmith.jpg/220px-UnusualLifeOfTristanSmith.jpg
5743	The Witches of Karres	http://dbpedia.org/resource/The_Witches_of_Karres	https://en.wikipedia.org/wiki/The_Witches_of_Karres	https://upload.wikimedia.org/wikipedia/en/thumb/c/cf/TheWitchesOfKarres.jpg/220px-TheWitchesOfKarres.jpg
5745	http://dbpedia.org/resource/Thursbitch	https://upload.wikimedia.org/wikipedia/en/thumb/f/f7/AlanGarner_Thursbitch.jpg/220px-AlanGarner_Thursbitch.jpg	https://en.wikipedia.org/wiki/Thursbitch	
5746	Timelike Infinity	http://dbpedia.org/resource/Timelike_Infinity	https://en.wikipedia.org/wiki/Timelike_Infinity	https://upload.wikimedia.org/wikipedia/en/thumb/6/6c/Timelike.jpg/220px-Timelike.jpg
5747	Traces	http://dbpedia.org/resource/Traces	https://en.wikipedia.org/wiki/Traces_(book)	https://upload.wikimedia.org/wikipedia/en/thumb/a/a7/Traces_Stephen_Baxter.jpg/220px-Traces_Stephen_Baxter.jpg
5747	Traces	http://dbpedia.org/resource/Traces	https://en.wikipedia.org/wiki/Traces_(book)	https://upload.wikimedia.org/wikipedia/en/thumb/a/a7/Traces_Stephen_Baxter.jpg/220px-Traces_Stephen_Baxter.jpg
5747	Traces	http://dbpedia.org/resource/Traces	https://en.wikipedia.org/wiki/Traces_(book)	https://upload.wikimedia.org/wikipedia/en/thumb/a/a7/Traces_Stephen_Baxter.jpg/220px-Traces_Stephen_Baxter.jpg
5748	Till We Have Faces	http://dbpedia.org/resource/Till_We_Have_Faces	https://en.wikipedia.org/wiki/Till_We_Have_Faces	https://upload.wikimedia.org/wikipedia/en/thumb/6/66/Till_We_Have_Faces%28C.S_Lewis_book%29_1st_edition_cover.jpg/220px-Till_We_Have_Faces%28C.S_Lewis_book%29_1st_edition_cover.jpg
5749	Warhost of Vastmark	http://dbpedia.org/resource/Warhost_of_Vastmark	https://en.wikipedia.org/wiki/Warhost_of_Vastmark	https://upload.wikimedia.org/wikipedia/en/thumb/5/52/Warhost_of_Vastmark.jpg/220px-Warhost_of_Vastmark.jpg
5750	Watery Grave	http://dbpedia.org/resource/Watery_Grave	https://en.wikipedia.org/wiki/Watery_Grave_(novel)	https://upload.wikimedia.org/wikipedia/en/thumb/b/b8/Watery_Grave_%28novel%29.jpg/220px-Watery_Grave_%28novel%29.jpg
5751	When Gravity Fails	http://dbpedia.org/resource/When_Gravity_Fails	https://en.wikipedia.org/wiki/When_Gravity_Fails	https://upload.wikimedia.org/wikipedia/en/thumb/7/70/Marid_Audran_When_Gravity_Fails.jpg/220px-Marid_Audran_When_Gravity_Fails.jpg
5753	http://dbpedia.org/resource/Worlds_of_the_Imperium	https://upload.wikimedia.org/wikipedia/en/thumb/3/30/WorldsOfThe_Imperium.jpg/220px-WorldsOfThe_Imperium.jpg	https://en.wikipedia.org/wiki/Worlds_of_the_Imperium	
5754	In Death Ground	http://dbpedia.org/resource/In_Death_Ground	https://en.wikipedia.org/wiki/In_Death_Ground	https://upload.wikimedia.org/wikipedia/en/thumb/5/58/In_Death_Ground_cover.jpg/220px-In_Death_Ground_cover.jpg
5755	http://dbpedia.org/resource/The_Complete_Plain_Words	https://upload.wikimedia.org/wikipedia/commons/thumb/3/39/CompletePlainWords5thImpresson1958.jpg/220px-CompletePlainWords5thImpresson1958.jpg	https://en.wikipedia.org/wiki/The_Complete_Plain_Words	
5756	The enigma of arrival	http://dbpedia.org/resource/The_Enigma_of_Arrival	https://en.wikipedia.org/wiki/The_Enigma_of_Arrival	https://upload.wikimedia.org/wikipedia/en/thumb/f/f3/EnigmaOfArrival.jpg/220px-EnigmaOfArrival.jpg
5757	Ball Four	http://dbpedia.org/resource/Ball_Four	https://en.wikipedia.org/wiki/Ball_Four	https://upload.wikimedia.org/wikipedia/en/thumb/6/64/BallFour.jpg/220px-BallFour.jpg
5758	Conquistador	http://dbpedia.org/resource/El_Conquistador	https://en.wikipedia.org/wiki/El_Conquistador	https://upload.wikimedia.org/wikipedia/en/4/46/El_conquistador.jpeg
5759	Dies the Fire	http://dbpedia.org/resource/Dies_the_Fire	https://en.wikipedia.org/wiki/Dies_the_Fire	https://upload.wikimedia.org/wikipedia/en/thumb/e/ed/Dies_the_fire.jpg/200px-Dies_the_fire.jpg
5760	http://dbpedia.org/resource/Robert's_Rules_of_Order	https://upload.wikimedia.org/wikipedia/en/thumb/e/e0/RONR_12th_Edition.jpg/220px-RONR_12th_Edition.jpg	https://en.wikipedia.org/wiki/Robert's_Rules_of_Order	
5761	Settling Accounts: Return Engagement	http://dbpedia.org/resource/Settling_Accounts:_Return_Engagement	https://en.wikipedia.org/wiki/Settling_Accounts:_Return_Engagement	https://upload.wikimedia.org/wikipedia/en/thumb/0/01/ReturnEngagementBook.jpg/220px-ReturnEngagementBook.jpg
5762	The Bridge Over the River Kwai	http://dbpedia.org/resource/The_Bridge_over_the_River_Kwai	https://en.wikipedia.org/wiki/The_Bridge_over_the_River_Kwai	https://upload.wikimedia.org/wikipedia/en/thumb/0/09/TheBridgeOverTheRiverKwai.jpg/220px-TheBridgeOverTheRiverKwai.jpg
5763	http://dbpedia.org/resource/The_Chancellor_Manuscript	https://upload.wikimedia.org/wikipedia/en/2/26/Ludlum_-_The_Chancellor_Manuscript_Coverart.png	https://en.wikipedia.org/wiki/The_Chancellor_Manuscript	
5764	The Eagle Has Landed	http://dbpedia.org/resource/The_Eagle_Has_Landed	https://en.wikipedia.org/wiki/The_Eagle_Has_Landed_(novel)	https://upload.wikimedia.org/wikipedia/en/thumb/d/dc/TheEagleHasLanded.jpg/220px-TheEagleHasLanded.jpg
5765	http://dbpedia.org/resource/The_Fallon_Blood	https://upload.wikimedia.org/wikipedia/en/thumb/c/ce/TheFallonBlood.jpg/220px-TheFallonBlood.jpg	https://en.wikipedia.org/wiki/The_Fallon_Blood	
5766	The Final Days	http://dbpedia.org/resource/The_Final_Days	https://en.wikipedia.org/wiki/The_Final_Days	https://upload.wikimedia.org/wikipedia/en/5/5b/The_Final_Days.jpg
5767	The Godfather Returns	http://dbpedia.org/resource/The_Godfather_Returns	https://en.wikipedia.org/wiki/The_Godfather_Returns	https://upload.wikimedia.org/wikipedia/en/thumb/e/e7/The_Godfather_Returns.jpg/220px-The_Godfather_Returns.jpg
5768	The Holcroft Covenant	http://dbpedia.org/resource/The_Holcroft_Covenant	https://en.wikipedia.org/wiki/The_Holcroft_Covenant	https://upload.wikimedia.org/wikipedia/en/9/96/Ludlum_-_The_Holcroft_Covenant_Coverart.png
5769	The Last Kingdom	http://dbpedia.org/resource/The_Last_Kingdom	https://en.wikipedia.org/wiki/The_Last_Kingdom	https://upload.wikimedia.org/wikipedia/en/thumb/7/75/BernardCornwell_TheLastKingdom.jpg/220px-BernardCornwell_TheLastKingdom.jpg
5770	The Matarese Countdown	http://dbpedia.org/resource/The_Matarese_Countdown	https://en.wikipedia.org/wiki/The_Matarese_Countdown	https://upload.wikimedia.org/wikipedia/en/5/5f/Ludlum_-_The_Matarese_Countdown_Coverart.png
5771	http://dbpedia.org/resource/The_Osterman_Weekend	https://upload.wikimedia.org/wikipedia/en/thumb/a/a3/TheOstermanWeekend.jpg/250px-TheOstermanWeekend.jpg	https://en.wikipedia.org/wiki/The_Osterman_Weekend	
5772	The Outline of History	http://dbpedia.org/resource/The_Outline_of_History	https://en.wikipedia.org/wiki/The_Outline_of_History	https://upload.wikimedia.org/wikipedia/en/thumb/e/e2/Wells_Outline_of_History.jpg/260px-Wells_Outline_of_History.jpg
